"","Lympho.3.After.Freezing.10.DMSO.B.FITC","Lympho.3.After.Freezing.10.DMSO.B.APC","Lympho.3.After.Freezing.11.100.ETP.B.FITC","Lympho.3.After.Freezing.11.100.ETP.B.APC","Lympho.3.After.Freezing.12.100.ETP.B.FITC","Lympho.3.After.Freezing.12.100.ETP.B.APC","Lympho.3.After.Freezing.13.Med.C.FITC","Lympho.3.After.Freezing.13.Med.C.APC","Lympho.3.After.Freezing.14.Med.C.FITC","Lympho.3.After.Freezing.14.Med.C.APC","Lympho.3.After.Freezing.15.DMSo.C.FITC","Lympho.3.After.Freezing.15.DMSo.C.APC","Lympho.3.After.Freezing.16.DMSO.C.FITC","Lympho.3.After.Freezing.16.DMSO.C.APC","Lympho.3.After.Freezing.17.100.ETP.C.FITC","Lympho.3.After.Freezing.17.100.ETP.C.APC","Lympho.3.After.Freezing.18.100.ETP.C.FITC","Lympho.3.After.Freezing.18.100.ETP.C.APC","Lympho.3.After.Freezing.19.Med.D.FITC","Lympho.3.After.Freezing.19.Med.D.APC","Lympho.3.After.Freezing.1.Med.A.FITC","Lympho.3.After.Freezing.1.Med.A.APC","Lympho.3.After.Freezing.20.Med.D2017.12.06.FITC","Lympho.3.After.Freezing.20.Med.D2017.12.06.APC","Lympho.3.After.Freezing.21.DMSo.D.FITC","Lympho.3.After.Freezing.21.DMSo.D.APC","Lympho.3.After.Freezing.22.DMSO.D.FITC","Lympho.3.After.Freezing.22.DMSO.D.APC","Lympho.3.After.Freezing.23.100.ETP.D.FITC","Lympho.3.After.Freezing.23.100.ETP.D.APC","Lympho.3.After.Freezing.24.100.ETP.D.FITC","Lympho.3.After.Freezing.24.100.ETP.D.APC","Lympho.3.After.Freezing.2.MedA.FITC","Lympho.3.After.Freezing.2.MedA.APC","Lympho.3.After.Freezing.3.DMSO.A.FITC","Lympho.3.After.Freezing.3.DMSO.A.APC","Lympho.3.After.Freezing.4.DMSO.A.FITC","Lympho.3.After.Freezing.4.DMSO.A.APC","Lympho.3.After.Freezing.5.100.ETP.A.FITC","Lympho.3.After.Freezing.5.100.ETP.A.APC","Lympho.3.After.Freezing.6.100.ETP.A.FITC","Lympho.3.After.Freezing.6.100.ETP.A.APC","Lympho.3.After.Freezing.7.Med.B.FITC","Lympho.3.After.Freezing.7.Med.B.APC","Lympho.3.After.Freezing.8.Med.B.FITC","Lympho.3.After.Freezing.8.Med.B.APC","Lympho.3.After.Freezing.9.DMSO.B.FITC","Lympho.3.After.Freezing.9.DMSO.B.APC","Lympho.3.Before.Freezing.1.Med.FITC","Lympho.3.Before.Freezing.1.Med.APC","Lympho.3.Before.Freezing.2.Med.FITC","Lympho.3.Before.Freezing.2.Med.APC","Lympho.3.Before.Freezing.3.DMSO.FITC","Lympho.3.Before.Freezing.3.DMSO.APC","Lympho.3.Before.Freezing.4.DMSO.FITC","Lympho.3.Before.Freezing.4.DMSO.APC","Lympho.3.Before.Freezing.5.100цM.ETP.FITC","Lympho.3.Before.Freezing.5.100цM.ETP.APC","Lympho.3.Before.Freezing.6.100цM.ETP.FITC","Lympho.3.Before.Freezing.6.100цM.ETP.APC","Lympho.5.After.Freezing.10.DMSO.B.FITC","Lympho.5.After.Freezing.10.DMSO.B.APC","Lympho.5.After.Freezing.11.100.ETp.B.FITC","Lympho.5.After.Freezing.11.100.ETp.B.APC","Lympho.5.After.Freezing.12.100.ETP.B.FITC","Lympho.5.After.Freezing.12.100.ETP.B.APC","Lympho.5.After.Freezing.13.MEd.C.FITC","Lympho.5.After.Freezing.13.MEd.C.APC","Lympho.5.After.Freezing.14.Med.C.FITC","Lympho.5.After.Freezing.14.Med.C.APC","Lympho.5.After.Freezing.15.DMSO.C.FITC","Lympho.5.After.Freezing.15.DMSO.C.APC","Lympho.5.After.Freezing.16.DMSO.C.FITC","Lympho.5.After.Freezing.16.DMSO.C.APC","Lympho.5.After.Freezing.17.100.ETP.C.FITC","Lympho.5.After.Freezing.17.100.ETP.C.APC","Lympho.5.After.Freezing.18.100.ETP.C.FITC","Lympho.5.After.Freezing.18.100.ETP.C.APC","Lympho.5.After.Freezing.19.Med.D.FITC","Lympho.5.After.Freezing.19.Med.D.APC","Lympho.5.After.Freezing.1.Med.A.FITC","Lympho.5.After.Freezing.1.Med.A.APC","Lympho.5.After.Freezing.20.Med.D.FITC","Lympho.5.After.Freezing.20.Med.D.APC","Lympho.5.After.Freezing.21.DMSO.D.FITC","Lympho.5.After.Freezing.21.DMSO.D.APC","Lympho.5.After.Freezing.22.DMSO.D.FITC","Lympho.5.After.Freezing.22.DMSO.D.APC","Lympho.5.After.Freezing.23.100.ETP.D.FITC","Lympho.5.After.Freezing.23.100.ETP.D.APC","Lympho.5.After.Freezing.24.100.ETP.D.FITC","Lympho.5.After.Freezing.24.100.ETP.D.APC","Lympho.5.After.Freezing.2.Med.A.FITC","Lympho.5.After.Freezing.2.Med.A.APC","Lympho.5.After.Freezing.3.DMSO.A.FITC","Lympho.5.After.Freezing.3.DMSO.A.APC","Lympho.5.After.Freezing.4.DMSO.A.FITC","Lympho.5.After.Freezing.4.DMSO.A.APC","Lympho.5.After.Freezing.5.100.ETP.A.FITC","Lympho.5.After.Freezing.5.100.ETP.A.APC","Lympho.5.After.Freezing.6.100.ETP.A.FITC","Lympho.5.After.Freezing.6.100.ETP.A.APC","Lympho.5.After.Freezing.7.Med.B.FITC","Lympho.5.After.Freezing.7.Med.B.APC","Lympho.5.After.Freezing.8.Med.B.FITC","Lympho.5.After.Freezing.8.Med.B.APC","Lympho.5.After.Freezing.9.DMSO.B.FITC","Lympho.5.After.Freezing.9.DMSO.B.APC","Lympho.5.Before.Freezing.1.Med.FITC","Lympho.5.Before.Freezing.1.Med.APC","Lympho.5.Before.Freezing.2.Med.FITC","Lympho.5.Before.Freezing.2.Med.APC","Lympho.5.Before.Freezing.3.DMSO.FITC","Lympho.5.Before.Freezing.3.DMSO.APC","Lympho.5.Before.Freezing.4.DMSO.FITC","Lympho.5.Before.Freezing.4.DMSO.APC","Lympho.5.Before.Freezing.5.100.ETP.FITC","Lympho.5.Before.Freezing.5.100.ETP.APC","Lympho.5.Before.Freezing.6.100.ETP.FITC","Lympho.5.Before.Freezing.6.100.ETP.APC","Lympho.6.After.Freezing.10.DMSO.B.FITC","Lympho.6.After.Freezing.10.DMSO.B.APC","Lympho.6.After.Freezing.11.100.ETP.B.FITC","Lympho.6.After.Freezing.11.100.ETP.B.APC","Lympho.6.After.Freezing.12..100.ETP.B.FITC","Lympho.6.After.Freezing.12..100.ETP.B.APC","Lympho.6.After.Freezing.13.Med.C.FITC","Lympho.6.After.Freezing.13.Med.C.APC","Lympho.6.After.Freezing.14.Med.C.FITC","Lympho.6.After.Freezing.14.Med.C.APC","Lympho.6.After.Freezing.15.DMSO.C.FITC","Lympho.6.After.Freezing.15.DMSO.C.APC","Lympho.6.After.Freezing.16.DMSO.C.FITC","Lympho.6.After.Freezing.16.DMSO.C.APC","Lympho.6.After.Freezing.17.100.ETP.C.FITC","Lympho.6.After.Freezing.17.100.ETP.C.APC","Lympho.6.After.Freezing.18.100.ETP.C.FITC","Lympho.6.After.Freezing.18.100.ETP.C.APC","Lympho.6.After.Freezing.19.Med.D.FITC","Lympho.6.After.Freezing.19.Med.D.APC","Lympho.6.After.Freezing.1.MEd.A.FITC","Lympho.6.After.Freezing.1.MEd.A.APC","Lympho.6.After.Freezing.20.Med.D.FITC","Lympho.6.After.Freezing.20.Med.D.APC","Lympho.6.After.Freezing.21.DMSO.D.FITC","Lympho.6.After.Freezing.21.DMSO.D.APC","Lympho.6.After.Freezing.22.DMSO.D.FITC","Lympho.6.After.Freezing.22.DMSO.D.APC","Lympho.6.After.Freezing.23.100.ETP.D.FITC","Lympho.6.After.Freezing.23.100.ETP.D.APC","Lympho.6.After.Freezing.24.100.ETP.D.FITC","Lympho.6.After.Freezing.24.100.ETP.D.APC","Lympho.6.After.Freezing.2.Med.A.FITC","Lympho.6.After.Freezing.2.Med.A.APC","Lympho.6.After.Freezing.3.DMSO.A.FITC","Lympho.6.After.Freezing.3.DMSO.A.APC","Lympho.6.After.Freezing.4.DMSO.A.FITC","Lympho.6.After.Freezing.4.DMSO.A.APC","Lympho.6.After.Freezing.5.100.ETP.A.FITC","Lympho.6.After.Freezing.5.100.ETP.A.APC","Lympho.6.After.Freezing.6.100.ETP.A.FITC","Lympho.6.After.Freezing.6.100.ETP.A.APC","Lympho.6.After.Freezing.7.MEd.B.FITC","Lympho.6.After.Freezing.7.MEd.B.APC","Lympho.6.After.Freezing.8.Med.B.FITC","Lympho.6.After.Freezing.8.Med.B.APC","Lympho.6.After.Freezing.9.DMSO.B.FITC","Lympho.6.After.Freezing.9.DMSO.B.APC","Lympho.6.Before.Freezing.1.Med.FITC","Lympho.6.Before.Freezing.1.Med.APC","Lympho.6.Before.Freezing.2.Med.FITC","Lympho.6.Before.Freezing.2.Med.APC","Lympho.6.Before.Freezing.3.DMSO.FITC","Lympho.6.Before.Freezing.3.DMSO.APC","Lympho.6.Before.Freezing.4.DMSO.FITC","Lympho.6.Before.Freezing.4.DMSO.APC","Lympho.6.Before.Freezing.5.100.ETP.FITC","Lympho.6.Before.Freezing.5.100.ETP.APC","Lympho.6.Before.Freezing.6.100.ETP.FITC","Lympho.6.Before.Freezing.6.100.ETP.APC","Lympho.7.After.Freezing.10.DMSO.B.FITC","Lympho.7.After.Freezing.10.DMSO.B.APC","Lympho.7.After.Freezing.11.100.ETP.B.FITC","Lympho.7.After.Freezing.11.100.ETP.B.APC","Lympho.7.After.Freezing.12.100.ETP.B.FITC","Lympho.7.After.Freezing.12.100.ETP.B.APC","Lympho.7.After.Freezing.13.Med.C.FITC","Lympho.7.After.Freezing.13.Med.C.APC","Lympho.7.After.Freezing.14.Med.C.FITC","Lympho.7.After.Freezing.14.Med.C.APC","Lympho.7.After.Freezing.15.DMSo.C.FITC","Lympho.7.After.Freezing.15.DMSo.C.APC","Lympho.7.After.Freezing.16.DMSO.C.FITC","Lympho.7.After.Freezing.16.DMSO.C.APC","Lympho.7.After.Freezing.17.100.ETP.C.FITC","Lympho.7.After.Freezing.17.100.ETP.C.APC","Lympho.7.After.Freezing.18.100.ETP.C.FITC","Lympho.7.After.Freezing.18.100.ETP.C.APC","Lympho.7.After.Freezing.19.Med.D.FITC","Lympho.7.After.Freezing.19.Med.D.APC","Lympho.7.After.Freezing.1.Med.A.FITC","Lympho.7.After.Freezing.1.Med.A.APC","Lympho.7.After.Freezing.20.Med.D.FITC","Lympho.7.After.Freezing.20.Med.D.APC","Lympho.7.After.Freezing.21.DMSO.D.FITC","Lympho.7.After.Freezing.21.DMSO.D.APC","Lympho.7.After.Freezing.22.DMSO.D.FITC","Lympho.7.After.Freezing.22.DMSO.D.APC","Lympho.7.After.Freezing.23.100.ETp.D.FITC","Lympho.7.After.Freezing.23.100.ETp.D.APC","Lympho.7.After.Freezing.24.100.ETP.D.FITC","Lympho.7.After.Freezing.24.100.ETP.D.APC","Lympho.7.After.Freezing.2.Med.A.FITC","Lympho.7.After.Freezing.2.Med.A.APC","Lympho.7.After.Freezing.3.DMSO.A.FITC","Lympho.7.After.Freezing.3.DMSO.A.APC","Lympho.7.After.Freezing.4.DMSO.A.FITC","Lympho.7.After.Freezing.4.DMSO.A.APC","Lympho.7.After.Freezing.5.100.ETP.A.FITC","Lympho.7.After.Freezing.5.100.ETP.A.APC","Lympho.7.After.Freezing.6.100.ETP.A.FITC","Lympho.7.After.Freezing.6.100.ETP.A.APC","Lympho.7.After.Freezing.7.MEd.B.FITC","Lympho.7.After.Freezing.7.MEd.B.APC","Lympho.7.After.Freezing.8.MEd.B.FITC","Lympho.7.After.Freezing.8.MEd.B.APC","Lympho.7.After.Freezing.9.DMSO.B.FITC","Lympho.7.After.Freezing.9.DMSO.B.APC","Lympho.7.Before.Freezing.1.MEd.FITC","Lympho.7.Before.Freezing.1.MEd.APC","Lympho.7.Before.Freezing.2.Med.FITC","Lympho.7.Before.Freezing.2.Med.APC","Lympho.7.Before.Freezing.3.DMSO.FITC","Lympho.7.Before.Freezing.3.DMSO.APC","Lympho.7.Before.Freezing.4.DMSO.FITC","Lympho.7.Before.Freezing.4.DMSO.APC","Lympho.7.Before.Freezing.5.100.ETP.FITC","Lympho.7.Before.Freezing.5.100.ETP.APC","Lympho.7.Before.Freezing.6.100.ETP.FITC","Lympho.7.Before.Freezing.6.100.ETP.APC"
"13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","25","0","28","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","6","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","8","0"
"14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","6","0","9","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0"
"15","0","0","0","0","11","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","12","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","2","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","20","0"
"16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","25","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","0","0","0"
"17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","6","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","2","0","0","0","7","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","15","0"
"18","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7","0","6","0","0","0","0","0","0","0","0","0","0","0","8","0","9","0","0","0","0","0","0","0","6","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","11","0"
"19","0","0","0","0","20","0","0","0","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","37","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","7","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0"
"20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","2","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","3","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","0","13","0"
"21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"22","0","0","19","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","0","0","6","0","16","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0"
"23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","5","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","6","0"
"24","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","12","0","0","0","0","0","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","0","10","0"
"25","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","6","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","12","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","3","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","8","0"
"26","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","5","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","7","0"
"27","0","0","10","0","0","0","0","0","0","0","0","0","0","0","3","0","7","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","17","0","7","0","0","0","0","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","5","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0"
